Date,Name,Type,StrikePrice,ExpiryDay,Price
2017-06-27,NIFTY,CE,9500.0,2017-06-29,40.75
2017-07-25,NIFTY,CE,10000.0,2017-07-27,24.0
2017-08-29,NIFTY,CE,9800.0,2017-08-31,41.3
2017-08-30,NIFTY,CE,9800.0,2017-08-31,87.55
2017-08-31,NIFTY,CE,9800.0,2017-08-31,111.45
2017-09-26,NIFTY,CE,9900.0,2017-09-28,25.5
2017-09-27,NIFTY,CE,9900.0,2017-09-28,2.75
2017-09-28,NIFTY,CE,9900.0,2017-09-28,0.05
2017-10-24,NIFTY,CE,10200.0,2017-10-26,53.8
2017-10-25,NIFTY,CE,10200.0,2017-10-26,93.95
2017-10-26,NIFTY,CE,10200.0,2017-10-26,137.35
2017-11-28,NIFTY,CE,10400.0,2017-11-30,31.1
2017-12-26,NIFTY,CE,10500.0,2017-12-28,47.9
2017-01-20,NIFTY,PE,8300.0,2017-01-25,26.15
2017-01-23,NIFTY,PE,8300.0,2017-01-25,8.0
2017-01-24,NIFTY,PE,8300.0,2017-01-25,1.3
2017-01-25,NIFTY,PE,8300.0,2017-01-25,0.05
2017-02-20,NIFTY,PE,8900.0,2017-02-23,55.1
2017-03-27,NIFTY,PE,9000.0,2017-03-30,19.4
2017-03-28,NIFTY,PE,9000.0,2017-03-30,7.15
2017-03-29,NIFTY,PE,9000.0,2017-03-30,2.3
2017-03-30,NIFTY,PE,9000.0,2017-03-30,0.05
2017-04-24,NIFTY,PE,9200.0,2017-04-27,30.2
2017-04-25,NIFTY,PE,9200.0,2017-04-27,9.5
2017-04-26,NIFTY,PE,9200.0,2017-04-27,3.05
2017-04-27,NIFTY,PE,9200.0,2017-04-27,0.05
2017-05-22,NIFTY,PE,9400.0,2017-05-25,27.5
2017-06-23,NIFTY,PE,9600.0,2017-06-29,48.7
2017-06-27,NIFTY,PE,9600.0,2017-06-29,92.15
2017-06-28,NIFTY,PE,9600.0,2017-06-29,104.1
2017-06-29,NIFTY,PE,9600.0,2017-06-29,85.1
2017-07-24,NIFTY,PE,10000.0,2017-07-27,63.45
2017-08-28,NIFTY,PE,9900.0,2017-08-31,34.35
2017-08-29,NIFTY,PE,9900.0,2017-08-31,105.4
2017-09-25,NIFTY,PE,9900.0,2017-09-28,61.0
2017-10-23,NIFTY,PE,10200.0,2017-10-26,51.75
2017-11-27,NIFTY,PE,10400.0,2017-11-30,34.4
2017-12-22,NIFTY,PE,10500.0,2017-12-28,45.95
2018-01-22,NIFTY,PE,11000.0,2018-01-25,65.85
2018-01-23,NIFTY,PE,11000.0,2018-01-25,21.15
2018-01-24,NIFTY,PE,11000.0,2018-01-25,12.15
2018-01-25,NIFTY,PE,11000.0,2018-01-25,0.9
2018-06-25,NIFTY,PE,10800.0,2018-06-28,72.95
2018-09-24,NIFTY,PE,11000.0,2018-09-27,83.05
2018-09-25,NIFTY,PE,11000.0,2018-09-27,40.6
2018-09-26,NIFTY,PE,11000.0,2018-09-27,26.55
2018-09-27,NIFTY,PE,11000.0,2018-09-27,25.35
2018-10-22,NIFTY,PE,10200.0,2018-10-25,75.25
2018-10-23,NIFTY,PE,10200.0,2018-10-25,100.4
2018-11-26,NIFTY,PE,10600.0,2018-11-29,43.55
2018-12-21,NIFTY,PE,10800.0,2018-12-27,92.65
2018-12-24,NIFTY,PE,10800.0,2018-12-27,136.6
2018-12-26,NIFTY,PE,10800.0,2018-12-27,71.9
2018-12-27,NIFTY,PE,10800.0,2018-12-27,14.75
2017-01-20,NIFTY,CE,8300.0,2017-01-25,85.6
2017-01-23,NIFTY,CE,8300.0,2017-01-25,104.95
2017-01-24,NIFTY,CE,8300.0,2017-01-25,176.0
2017-01-25,NIFTY,CE,8300.0,2017-01-25,294.5
2017-02-20,NIFTY,CE,8900.0,2017-02-23,28.35
2017-03-27,NIFTY,CE,9000.0,2017-03-30,85.55
2017-03-28,NIFTY,CE,9000.0,2017-03-30,112.1
2017-03-29,NIFTY,CE,9000.0,2017-03-30,143.4
2017-03-30,NIFTY,CE,9000.0,2017-03-30,165.05
2017-04-24,NIFTY,CE,9200.0,2017-04-27,50.9
2017-04-25,NIFTY,CE,9200.0,2017-04-27,97.3
2017-04-26,NIFTY,CE,9200.0,2017-04-27,137.8
2017-04-27,NIFTY,CE,9200.0,2017-04-27,137.15
2017-05-22,NIFTY,CE,9400.0,2017-05-25,67.4
2017-06-23,NIFTY,CE,9600.0,2017-06-29,41.15
2017-06-27,NIFTY,CE,9600.0,2017-06-29,9.25
2017-06-28,NIFTY,CE,9600.0,2017-06-29,2.85
2017-06-29,NIFTY,CE,9600.0,2017-06-29,0.1
2017-07-24,NIFTY,CE,10000.0,2017-07-27,20.15
2017-08-28,NIFTY,CE,9900.0,2017-08-31,51.8
2017-08-29,NIFTY,CE,9900.0,2017-08-31,9.95
2017-09-25,NIFTY,CE,9900.0,2017-09-28,40.25
2017-10-23,NIFTY,CE,10200.0,2017-10-26,40.45
2017-11-27,NIFTY,CE,10400.0,2017-11-30,54.9
2017-12-22,NIFTY,CE,10500.0,2017-12-28,46.35
2018-01-22,NIFTY,CE,11000.0,2018-01-25,35.1
2018-01-23,NIFTY,CE,11000.0,2018-01-25,103.1
2018-01-24,NIFTY,CE,11000.0,2018-01-25,92.45
2018-01-25,NIFTY,CE,11000.0,2018-01-25,56.4
2018-06-25,NIFTY,CE,10800.0,2018-06-28,33.15
2018-09-24,NIFTY,CE,11000.0,2018-09-27,78.3
2018-09-25,NIFTY,CE,11000.0,2018-09-27,123.8
2018-09-26,NIFTY,CE,11000.0,2018-09-27,85.65
2018-09-27,NIFTY,CE,11000.0,2018-09-27,1.0
2018-10-22,NIFTY,CE,10200.0,2018-10-25,99.1
2018-10-23,NIFTY,CE,10200.0,2018-10-25,47.8
2018-11-26,NIFTY,CE,10600.0,2018-11-29,82.7
2018-11-27,NIFTY,CE,10600.0,2018-11-29,103.85
2018-11-28,NIFTY,CE,10600.0,2018-11-29,121.75
2018-11-29,NIFTY,CE,10600.0,2018-11-29,248.5
2018-12-21,NIFTY,CE,10800.0,2018-12-27,61.15
2018-12-24,NIFTY,CE,10800.0,2018-12-27,16.4
2018-12-26,NIFTY,CE,10800.0,2018-12-27,23.35
2018-12-27,NIFTY,CE,10800.0,2018-12-27,1.1
2019-01-28,NIFTY,CE,10700.0,2019-01-31,64.3
2017-01-19,NIFTY,PE,8400.0,2017-01-25,32.6
2017-01-20,NIFTY,PE,8400.0,2017-01-25,65.85
2017-02-17,NIFTY,PE,8800.0,2017-02-23,36.6
2017-02-20,NIFTY,PE,8800.0,2017-02-23,17.7
2017-02-21,NIFTY,PE,8800.0,2017-02-23,6.9
2017-02-22,NIFTY,PE,8800.0,2017-02-23,2.6
2017-02-23,NIFTY,PE,8800.0,2017-02-23,0.1
2017-03-24,NIFTY,PE,9100.0,2017-03-30,38.85
2017-03-27,NIFTY,PE,9100.0,2017-03-30,60.15
2017-04-21,NIFTY,PE,9100.0,2017-04-27,37.6
2017-04-24,NIFTY,PE,9100.0,2017-04-27,11.05
2017-04-25,NIFTY,PE,9100.0,2017-04-27,4.25
2017-04-26,NIFTY,PE,9100.0,2017-04-27,1.35
2017-04-27,NIFTY,PE,9100.0,2017-04-27,0.05
2017-05-19,NIFTY,PE,9400.0,2017-05-25,31.9
2017-06-22,NIFTY,PE,9600.0,2017-06-29,35.95
2017-07-21,NIFTY,PE,9900.0,2017-07-27,38.65
2017-07-24,NIFTY,PE,9900.0,2017-07-27,21.3
2017-07-25,NIFTY,PE,9900.0,2017-07-27,12.2
2017-07-26,NIFTY,PE,9900.0,2017-07-27,3.65
2017-07-27,NIFTY,PE,9900.0,2017-07-27,0.1
2017-08-24,NIFTY,PE,9900.0,2017-08-31,62.55
2017-09-22,NIFTY,PE,10000.0,2017-09-28,68.25
2017-09-25,NIFTY,PE,10000.0,2017-09-28,129.0
2017-09-26,NIFTY,PE,10000.0,2017-09-28,131.15
2017-09-27,NIFTY,PE,10000.0,2017-09-28,246.5
2017-09-28,NIFTY,PE,10000.0,2017-09-28,222.25
2017-10-19,NIFTY,PE,10100.0,2017-10-26,51.15
2017-10-23,NIFTY,PE,10100.0,2017-10-26,22.5
2017-10-24,NIFTY,PE,10100.0,2017-10-26,12.25
2017-10-25,NIFTY,PE,10100.0,2017-10-26,2.0
2017-10-26,NIFTY,PE,10100.0,2017-10-26,0.05
2017-11-24,NIFTY,PE,10400.0,2017-11-30,50.15
2017-12-21,NIFTY,PE,10400.0,2017-12-28,38.7
2017-12-22,NIFTY,PE,10400.0,2017-12-28,21.5
2017-12-26,NIFTY,PE,10400.0,2017-12-28,7.4
2017-12-27,NIFTY,PE,10400.0,2017-12-28,5.35
2017-12-28,NIFTY,PE,10400.0,2017-12-28,0.1
2018-01-19,NIFTY,PE,10900.0,2018-01-25,51.4
2018-01-22,NIFTY,PE,10900.0,2018-01-25,27.7
2018-01-23,NIFTY,PE,10900.0,2018-01-25,10.85
2018-01-24,NIFTY,PE,10900.0,2018-01-25,4.4
2018-01-25,NIFTY,PE,10900.0,2018-01-25,0.05
2018-02-16,NIFTY,PE,10500.0,2018-02-22,106.9
2018-02-19,NIFTY,PE,10500.0,2018-02-22,141.25
2018-02-20,NIFTY,PE,10500.0,2018-02-22,163.9
2018-02-21,NIFTY,PE,10500.0,2018-02-22,108.55
2018-02-22,NIFTY,PE,10500.0,2018-02-22,119.0
2018-04-20,NIFTY,PE,10600.0,2018-04-26,60.55
2018-05-25,NIFTY,PE,10600.0,2018-05-31,47.95
2018-06-22,NIFTY,PE,10800.0,2018-06-28,42.45
2018-07-20,NIFTY,PE,11000.0,2018-07-26,61.5
2018-08-24,NIFTY,PE,11600.0,2018-08-30,69.95
2018-09-21,NIFTY,PE,11100.0,2018-09-27,63.6
2018-09-24,NIFTY,PE,11100.0,2018-09-27,136.2
2018-10-19,NIFTY,PE,10300.0,2018-10-25,93.3
2018-10-22,NIFTY,PE,10300.0,2018-10-25,121.4
2018-10-23,NIFTY,PE,10300.0,2018-10-25,167.05
2018-10-24,NIFTY,PE,10300.0,2018-10-25,90.55
2018-10-25,NIFTY,PE,10300.0,2018-10-25,171.45
2018-11-22,NIFTY,PE,10500.0,2018-11-29,68.15
2018-11-26,NIFTY,PE,10500.0,2018-11-29,20.85
2018-11-27,NIFTY,PE,10500.0,2018-11-29,8.9
2018-11-28,NIFTY,PE,10500.0,2018-11-29,2.2
2018-11-29,NIFTY,PE,10500.0,2018-11-29,0.05
2018-12-20,NIFTY,PE,11000.0,2018-12-27,84.15
2018-12-21,NIFTY,PE,11000.0,2018-12-27,242.75
2018-12-24,NIFTY,PE,11000.0,2018-12-27,320.55
2018-12-26,NIFTY,PE,11000.0,2018-12-27,247.25
2018-12-27,NIFTY,PE,11000.0,2018-12-27,213.95
2019-01-25,NIFTY,PE,10800.0,2019-01-31,92.1
2019-01-28,NIFTY,PE,10800.0,2019-01-31,153.6
2019-01-29,NIFTY,PE,10800.0,2019-01-31,138.65
2019-01-30,NIFTY,PE,10800.0,2019-01-31,161.55
2019-01-31,NIFTY,PE,10800.0,2019-01-31,0.7
2017-01-19,NIFTY,CE,8400.0,2017-01-25,72.3
2017-01-20,NIFTY,CE,8400.0,2017-01-25,29.35
2017-02-17,NIFTY,CE,8800.0,2017-02-23,62.3
2017-02-20,NIFTY,CE,8800.0,2017-02-23,85.85
2017-02-21,NIFTY,CE,8800.0,2017-02-23,114.15
2017-02-22,NIFTY,CE,8800.0,2017-02-23,116.4
2017-02-23,NIFTY,CE,8800.0,2017-02-23,130.1
2017-03-24,NIFTY,CE,9100.0,2017-03-30,57.0
2017-03-27,NIFTY,CE,9100.0,2017-03-30,29.05
2017-04-21,NIFTY,CE,9100.0,2017-04-27,59.85
2017-04-24,NIFTY,CE,9100.0,2017-04-27,129.95
2017-04-25,NIFTY,CE,9100.0,2017-04-27,192.75
2017-04-26,NIFTY,CE,9100.0,2017-04-27,237.05
2017-04-27,NIFTY,CE,9100.0,2017-04-27,235.55
2017-05-19,NIFTY,CE,9400.0,2017-05-25,75.15
2017-06-22,NIFTY,CE,9600.0,2017-06-29,67.6
2017-07-21,NIFTY,CE,9900.0,2017-07-27,49.75
2017-07-24,NIFTY,CE,9900.0,2017-07-27,72.7
2017-07-25,NIFTY,CE,9900.0,2017-07-27,81.3
2017-07-26,NIFTY,CE,9900.0,2017-07-27,118.6
2017-07-27,NIFTY,CE,9900.0,2017-07-27,116.05
2017-08-24,NIFTY,CE,9900.0,2017-08-31,40.15
2017-09-22,NIFTY,CE,10000.0,2017-09-28,53.6
2017-09-25,NIFTY,CE,10000.0,2017-09-28,13.3
2017-09-26,NIFTY,CE,10000.0,2017-09-28,6.15
2017-09-27,NIFTY,CE,10000.0,2017-09-28,0.9
2017-09-28,NIFTY,CE,10000.0,2017-09-28,0.05
2017-10-19,NIFTY,CE,10100.0,2017-10-26,87.3
2017-10-23,NIFTY,CE,10100.0,2017-10-26,105.35
2017-10-24,NIFTY,CE,10100.0,2017-10-26,127.35
2017-10-25,NIFTY,CE,10100.0,2017-10-26,188.35
2017-10-26,NIFTY,CE,10100.0,2017-10-26,241.15
2017-11-24,NIFTY,CE,10400.0,2017-11-30,59.7
2017-12-21,NIFTY,CE,10400.0,2017-12-28,95.95
2017-12-22,NIFTY,CE,10400.0,2017-12-28,119.2
2017-12-26,NIFTY,CE,10400.0,2017-12-28,128.25
2017-12-27,NIFTY,CE,10400.0,2017-12-28,103.55
2017-12-28,NIFTY,CE,10400.0,2017-12-28,83.15
2018-01-19,NIFTY,CE,10900.0,2018-01-25,49.85
2018-01-22,NIFTY,CE,10900.0,2018-01-25,92.0
2018-01-23,NIFTY,CE,10900.0,2018-01-25,191.35
2018-01-24,NIFTY,CE,10900.0,2018-01-25,184.7
2018-01-25,NIFTY,CE,10900.0,2018-01-25,162.05
2018-02-16,NIFTY,CE,10500.0,2018-02-22,60.15
2018-02-19,NIFTY,CE,10500.0,2018-02-22,20.55
2018-02-20,NIFTY,CE,10500.0,2018-02-22,8.1
2018-02-21,NIFTY,CE,10500.0,2018-02-22,4.6
2018-02-22,NIFTY,CE,10500.0,2018-02-22,0.05
2018-04-20,NIFTY,CE,10600.0,2018-04-26,39.05
2018-05-25,NIFTY,CE,10600.0,2018-05-31,49.05
2018-05-28,NIFTY,CE,10600.0,2018-05-31,96.0
2018-06-22,NIFTY,CE,10800.0,2018-06-28,72.2
2018-07-20,NIFTY,CE,11000.0,2018-07-26,80.7
2018-07-23,NIFTY,CE,11000.0,2018-07-26,118.6
2018-07-24,NIFTY,CE,11000.0,2018-07-26,146.5
2018-07-25,NIFTY,CE,11000.0,2018-07-26,133.8
2018-07-26,NIFTY,CE,11000.0,2018-07-26,153.15
2018-08-24,NIFTY,CE,11600.0,2018-08-30,39.9
2018-08-27,NIFTY,CE,11600.0,2018-08-30,116.3
2018-08-28,NIFTY,CE,11600.0,2018-08-30,155.6
2018-08-29,NIFTY,CE,11600.0,2018-08-30,106.95
2018-08-30,NIFTY,CE,11600.0,2018-08-30,71.3
2018-09-21,NIFTY,CE,11100.0,2018-09-27,122.95
2018-09-24,NIFTY,CE,11100.0,2018-09-27,37.65
2018-10-19,NIFTY,CE,10300.0,2018-10-25,95.1
2018-10-22,NIFTY,CE,10300.0,2018-10-25,52.5
2018-10-23,NIFTY,CE,10300.0,2018-10-25,18.2
2018-10-24,NIFTY,CE,10300.0,2018-10-25,18.95
2018-10-25,NIFTY,CE,10300.0,2018-10-25,0.1
2018-11-22,NIFTY,CE,10500.0,2018-11-29,92.2
2018-11-26,NIFTY,CE,10500.0,2018-11-29,158.2
2018-11-27,NIFTY,CE,10500.0,2018-11-29,190.25
2018-11-28,NIFTY,CE,10500.0,2018-11-29,217.55
2018-11-29,NIFTY,CE,10500.0,2018-11-29,349.75
2018-12-20,NIFTY,CE,11000.0,2018-12-27,64.4
2018-12-21,NIFTY,CE,11000.0,2018-12-27,11.9
2018-12-24,NIFTY,CE,11000.0,2018-12-27,2.9
2018-12-26,NIFTY,CE,11000.0,2018-12-27,1.4
2018-12-27,NIFTY,CE,11000.0,2018-12-27,0.05
2019-01-25,NIFTY,CE,10800.0,2019-01-31,74.0
2019-01-28,NIFTY,CE,10800.0,2019-01-31,29.95
2019-01-29,NIFTY,CE,10800.0,2019-01-31,17.55
2019-01-30,NIFTY,CE,10800.0,2019-01-31,3.45
2019-01-31,NIFTY,CE,10800.0,2019-01-31,31.35
2017-01-18,NIFTY,PE,8400.0,2017-01-25,42.3
2017-02-16,NIFTY,PE,8800.0,2017-02-23,60.9
2017-03-23,NIFTY,PE,9100.0,2017-03-30,47.4
2017-04-20,NIFTY,PE,9100.0,2017-04-27,30.95
2017-05-18,NIFTY,PE,9400.0,2017-05-25,40.8
2017-06-21,NIFTY,PE,9600.0,2017-06-29,30.3
2017-07-20,NIFTY,PE,9900.0,2017-07-27,55.45
2017-08-23,NIFTY,PE,9900.0,2017-08-31,75.55
2017-09-21,NIFTY,PE,10100.0,2017-09-28,37.6
2017-09-22,NIFTY,PE,10100.0,2017-09-28,129.4
2017-09-25,NIFTY,PE,10100.0,2017-09-28,218.4
2017-09-26,NIFTY,PE,10100.0,2017-09-28,226.5
2017-09-27,NIFTY,PE,10100.0,2017-09-28,347.2
2017-09-28,NIFTY,PE,10100.0,2017-09-28,331.4
2017-10-18,NIFTY,PE,10200.0,2017-10-26,43.5
2017-10-19,NIFTY,PE,10200.0,2017-10-26,89.25
2017-11-23,NIFTY,PE,10300.0,2017-11-30,37.05
2017-11-24,NIFTY,PE,10300.0,2017-11-30,23.7
2017-11-27,NIFTY,PE,10300.0,2017-11-30,12.7
2017-11-28,NIFTY,PE,10300.0,2017-11-30,16.55
2017-11-29,NIFTY,PE,10300.0,2017-11-30,10.8
2017-11-30,NIFTY,PE,10300.0,2017-11-30,61.75
2017-12-20,NIFTY,PE,10400.0,2017-12-28,41.25
2018-01-18,NIFTY,PE,10800.0,2018-01-25,55.95
2018-01-19,NIFTY,PE,10800.0,2018-01-25,23.25
2018-01-22,NIFTY,PE,10800.0,2018-01-25,14.6
2018-01-23,NIFTY,PE,10800.0,2018-01-25,6.45
2018-01-24,NIFTY,PE,10800.0,2018-01-25,3.1
2018-01-25,NIFTY,PE,10800.0,2018-01-25,0.05
2018-02-15,NIFTY,PE,10500.0,2018-02-22,71.7
2018-04-19,NIFTY,PE,10600.0,2018-04-26,75.25
2018-05-24,NIFTY,PE,10500.0,2018-05-31,55.55
2018-05-25,NIFTY,PE,10500.0,2018-05-31,20.4
2018-05-28,NIFTY,PE,10500.0,2018-05-31,8.25
2018-05-29,NIFTY,PE,10500.0,2018-05-31,11.4
2018-05-30,NIFTY,PE,10500.0,2018-05-31,5.9
2018-05-31,NIFTY,PE,10500.0,2018-05-31,0.05
2018-06-21,NIFTY,PE,10700.0,2018-06-28,52.95
2018-06-22,NIFTY,PE,10700.0,2018-06-28,19.75
2018-06-25,NIFTY,PE,10700.0,2018-06-28,29.15
2018-06-26,NIFTY,PE,10700.0,2018-06-28,19.25
2018-07-19,NIFTY,PE,11000.0,2018-07-26,92.4
2018-08-23,NIFTY,PE,11600.0,2018-08-30,67.4
2018-09-19,NIFTY,PE,11200.0,2018-09-27,54.3
2018-09-21,NIFTY,PE,11200.0,2018-09-27,100.9
2018-09-24,NIFTY,PE,11200.0,2018-09-27,212.4
2018-09-25,NIFTY,PE,11200.0,2018-09-27,128.6
2018-09-26,NIFTY,PE,11200.0,2018-09-27,142.15
2018-09-27,NIFTY,PE,11200.0,2018-09-27,220.35
2018-10-17,NIFTY,PE,10500.0,2018-10-25,125.2
2018-10-19,NIFTY,PE,10500.0,2018-10-25,212.85
2018-10-22,NIFTY,PE,10500.0,2018-10-25,272.95
2018-10-23,NIFTY,PE,10500.0,2018-10-25,358.4
2018-10-24,NIFTY,PE,10500.0,2018-10-25,265.0
2018-10-25,NIFTY,PE,10500.0,2018-10-25,373.15
2018-11-21,NIFTY,PE,10600.0,2018-11-29,81.15
2018-11-22,NIFTY,PE,10600.0,2018-11-29,116.95
2018-12-19,NIFTY,PE,11000.0,2018-12-27,86.2
2019-01-24,NIFTY,PE,10800.0,2019-01-31,62.1
2017-01-18,NIFTY,CE,8400.0,2017-01-25,69.9
2017-02-16,NIFTY,CE,8800.0,2017-02-23,47.5
2017-03-23,NIFTY,CE,9100.0,2017-03-30,55.7
2017-04-20,NIFTY,CE,9100.0,2017-04-27,88.65
2017-05-18,NIFTY,CE,9400.0,2017-05-25,78.25
2017-06-21,NIFTY,CE,9600.0,2017-06-29,84.95
2017-07-20,NIFTY,CE,9900.0,2017-07-27,45.35
2017-08-23,NIFTY,CE,9900.0,2017-08-31,41.6
2017-09-21,NIFTY,CE,10100.0,2017-09-28,75.95
2017-09-22,NIFTY,CE,10100.0,2017-09-28,19.15
2017-09-25,NIFTY,CE,10100.0,2017-09-28,4.15
2017-09-26,NIFTY,CE,10100.0,2017-09-28,1.75
2017-09-27,NIFTY,CE,10100.0,2017-09-28,0.55
2017-09-28,NIFTY,CE,10100.0,2017-09-28,0.05
2017-10-18,NIFTY,CE,10200.0,2017-10-26,75.25
2017-10-19,NIFTY,CE,10200.0,2017-10-26,35.5
2017-11-23,NIFTY,CE,10300.0,2017-11-30,101.0
2017-11-24,NIFTY,CE,10300.0,2017-11-30,129.4
2017-11-27,NIFTY,CE,10300.0,2017-11-30,128.45
2017-11-28,NIFTY,CE,10300.0,2017-11-30,93.1
2017-11-29,NIFTY,CE,10300.0,2017-11-30,72.6
2017-11-30,NIFTY,CE,10300.0,2017-11-30,0.4
2017-12-20,NIFTY,CE,10400.0,2017-12-28,106.7
2018-01-18,NIFTY,CE,10800.0,2018-01-25,61.5
2018-01-19,NIFTY,CE,10800.0,2018-01-25,116.35
2018-01-22,NIFTY,CE,10800.0,2018-01-25,179.25
2018-01-23,NIFTY,CE,10800.0,2018-01-25,289.45
2018-01-24,NIFTY,CE,10800.0,2018-01-25,281.25
2018-01-25,NIFTY,CE,10800.0,2018-01-25,257.5
2018-02-15,NIFTY,CE,10500.0,2018-02-22,118.0
2018-04-19,NIFTY,CE,10600.0,2018-04-26,48.2
2018-05-24,NIFTY,CE,10500.0,2018-05-31,57.1
2018-05-25,NIFTY,CE,10500.0,2018-05-31,117.4
2018-05-28,NIFTY,CE,10500.0,2018-05-31,184.2
2018-05-29,NIFTY,CE,10500.0,2018-05-31,122.7
2018-05-30,NIFTY,CE,10500.0,2018-05-31,104.15
2018-05-31,NIFTY,CE,10500.0,2018-05-31,222.45
2018-06-21,NIFTY,CE,10700.0,2018-06-28,87.3
2018-06-22,NIFTY,CE,10700.0,2018-06-28,147.7
2018-06-25,NIFTY,CE,10700.0,2018-06-28,84.35
2018-06-26,NIFTY,CE,10700.0,2018-06-28,84.5
2018-07-19,NIFTY,CE,11000.0,2018-07-26,58.55
2018-08-23,NIFTY,CE,11600.0,2018-08-30,59.2
2018-09-19,NIFTY,CE,11200.0,2018-09-27,120.9
2018-09-21,NIFTY,CE,11200.0,2018-09-27,64.75
2018-09-24,NIFTY,CE,11200.0,2018-09-27,15.55
2018-09-25,NIFTY,CE,11200.0,2018-09-27,20.5
2018-09-26,NIFTY,CE,11200.0,2018-09-27,5.1
2018-09-27,NIFTY,CE,11200.0,2018-09-27,0.05
2018-10-17,NIFTY,CE,10500.0,2018-10-25,68.95
2018-10-19,NIFTY,CE,10500.0,2018-10-25,22.9
2018-10-22,NIFTY,CE,10500.0,2018-10-25,7.8
2018-10-23,NIFTY,CE,10500.0,2018-10-25,2.5
2018-10-24,NIFTY,CE,10500.0,2018-10-25,1.25
2018-10-25,NIFTY,CE,10500.0,2018-10-25,0.05
2018-11-21,NIFTY,CE,10600.0,2018-11-29,103.75
2018-11-22,NIFTY,CE,10600.0,2018-11-29,44.2
2018-12-19,NIFTY,CE,11000.0,2018-12-27,75.5
2019-01-24,NIFTY,CE,10800.0,2019-01-31,127.95
2017-01-17,NIFTY,PE,8400.0,2017-01-25,56.35
2017-02-15,NIFTY,PE,8700.0,2017-02-23,45.5
2017-02-16,NIFTY,PE,8700.0,2017-02-23,26.2
2017-02-17,NIFTY,PE,8700.0,2017-02-23,14.0
2017-02-20,NIFTY,PE,8700.0,2017-02-23,5.6
2017-02-21,NIFTY,PE,8700.0,2017-02-23,2.5
2017-02-22,NIFTY,PE,8700.0,2017-02-23,0.85
2017-02-23,NIFTY,PE,8700.0,2017-02-23,0.05
2017-03-22,NIFTY,PE,9000.0,2017-03-30,40.25
2017-03-23,NIFTY,PE,9000.0,2017-03-30,17.9
2017-03-24,NIFTY,PE,9000.0,2017-03-30,13.5
2017-04-19,NIFTY,PE,9100.0,2017-04-27,48.6
2017-05-17,NIFTY,PE,9500.0,2017-05-25,41.35
2017-05-18,NIFTY,PE,9500.0,2017-05-25,85.9
2017-05-19,NIFTY,PE,9500.0,2017-05-25,77.4
2017-05-22,NIFTY,PE,9500.0,2017-05-25,73.85
2017-05-23,NIFTY,PE,9500.0,2017-05-25,112.15
2017-05-24,NIFTY,PE,9500.0,2017-05-25,131.4
2017-05-25,NIFTY,PE,9500.0,2017-05-25,1.1
2017-06-20,NIFTY,PE,9700.0,2017-06-29,66.25
2017-06-21,NIFTY,PE,9700.0,2017-06-29,75.65
2017-06-22,NIFTY,PE,9700.0,2017-06-29,86.65
2017-06-23,NIFTY,PE,9700.0,2017-06-29,118.4
2017-06-27,NIFTY,PE,9700.0,2017-06-29,186.15
2017-06-28,NIFTY,PE,9700.0,2017-06-29,203.7
2017-06-29,NIFTY,PE,9700.0,2017-06-29,179.45
2017-07-19,NIFTY,PE,9900.0,2017-07-27,44.8
2017-08-22,NIFTY,PE,9800.0,2017-08-31,83.15
2017-08-23,NIFTY,PE,9800.0,2017-08-31,38.65
2017-08-24,NIFTY,PE,9800.0,2017-08-31,29.6
2017-08-28,NIFTY,PE,9800.0,2017-08-31,12.9
2017-09-20,NIFTY,PE,10100.0,2017-09-28,36.2
2017-10-17,NIFTY,PE,10200.0,2017-10-26,46.7
2017-11-22,NIFTY,PE,10300.0,2017-11-30,43.95
2017-12-19,NIFTY,PE,10500.0,2017-12-28,80.9
2017-12-20,NIFTY,PE,10500.0,2017-12-28,74.9
2017-12-21,NIFTY,PE,10500.0,2017-12-28,74.8
2018-01-17,NIFTY,PE,10800.0,2018-01-25,66.6
2018-02-14,NIFTY,PE,10500.0,2018-02-22,110.65
2018-04-18,NIFTY,PE,10500.0,2018-04-26,59.5
2018-04-19,NIFTY,PE,10500.0,2018-04-26,40.1
2018-04-20,NIFTY,PE,10500.0,2018-04-26,25.95
2018-05-23,NIFTY,PE,10400.0,2018-05-31,58.25
2018-05-24,NIFTY,PE,10400.0,2018-05-31,26.15
2018-05-25,NIFTY,PE,10400.0,2018-05-31,9.0
2018-05-28,NIFTY,PE,10400.0,2018-05-31,4.3
2018-05-29,NIFTY,PE,10400.0,2018-05-31,4.3
2018-05-30,NIFTY,PE,10400.0,2018-05-31,1.85
2018-05-31,NIFTY,PE,10400.0,2018-05-31,0.1
2018-06-20,NIFTY,PE,10800.0,2018-06-28,75.75
2018-06-21,NIFTY,PE,10800.0,2018-06-28,99.95
2018-07-18,NIFTY,PE,11000.0,2018-07-26,90.6
2018-08-21,NIFTY,PE,11600.0,2018-08-30,79.05
2018-09-18,NIFTY,PE,11300.0,2018-09-27,94.15
2018-09-19,NIFTY,PE,11300.0,2018-09-27,97.95
2018-09-21,NIFTY,PE,11300.0,2018-09-27,158.2
2018-09-24,NIFTY,PE,11300.0,2018-09-27,302.25
2018-09-25,NIFTY,PE,11300.0,2018-09-27,208.65
2018-09-26,NIFTY,PE,11300.0,2018-09-27,231.75
2018-09-27,NIFTY,PE,11300.0,2018-09-27,319.05
