Date,Open,High,Low,Close,Shares Traded,Turnover (Rs. Cr)
5-Feb-19,27226.05,27348.25,27153.2,27271.7,189860429,4160.27
6-Feb-19,27326.2,27428.65,27294.1,27402.35,164747849,3816.51
7-Feb-19,27424.1,27589.75,27322.95,27387.15,156626117,3637.06
8-Feb-19,27302.65,27482.1,27221.25,27294.4,142258447,3838.29
11-Feb-19,27240.5,27305.9,27151.55,27227.8,117311228,3186.38
12-Feb-19,27166.9,27286.65,26988.9,27010.75,117431255,3697.43
13-Feb-19,27068.85,27108,26839.05,26885.4,112116513,3288.32
14-Feb-19,26978,27030,26818.05,26970.6,374943572,8959.41
15-Feb-19,27017.2,27029.95,26635.25,26794.25,252673681,6444.39
18-Feb-19,26754.6,26829.95,26617.7,26654.25,175449436,4231.5
19-Feb-19,26666.55,26996.45,26625.6,26684.85,129759984,3282.94
20-Feb-19,26786,26985.5,26732.65,26955.5,130711905,3256.71
21-Feb-19,26994.75,27100.9,26973,27052.4,148275410,3574.09
22-Feb-19,26960.05,26997.35,26847.8,26867.55,221450091,13958.07
25-Feb-19,26934.2,27197.1,26932.65,27159.25,141100629,4254.38
26-Feb-19,26853.8,27127.25,26736.6,26952.95,201083249,5390.59
27-Feb-19,27078.1,27189.45,26719.4,26799.3,193745424,5604.59
28-Feb-19,26878,26920.5,26762.55,26789.9,191588675,6926.21
1-Mar-19,26941,27076.55,26928.9,27043.9,189425878,4531.37
5-Mar-19,27068.15,27580.75,26958.1,27554.05,207435129,5122.25
6-Mar-19,27618.1,27681.65,27492.05,27625.65,179778089,4966.69
7-Mar-19,27661,27815.5,27560,27764.6,208017462,4715.54
8-Mar-19,27686.15,27811.35,27645.4,27761.8,140524297,3711.24
11-Mar-19,27840.1,28035.6,27791.25,27966.65,148235712,4381.47
12-Mar-19,28168.2,28488.1,28142.25,28443.7,184260495,6427.57
13-Mar-19,28480.3,28927.7,28353.65,28884.3,206998023,9124.75
14-Mar-19,29028.9,29070.35,28819.75,28923.1,187139544,6138.11
15-Mar-19,29007,29520.7,28990.85,29381.45,296217360,9607.37
18-Mar-19,29521.6,29812,29361.65,29596.1,185741004,5835.92
19-Mar-19,29702.6,29799.75,29547.7,29767.85,222296391,5295.3
20-Mar-19,29769.65,29885.2,29633.5,29832.2,194921072,5196.81
22-Mar-19,29920.75,30008.1,29508.7,29582.5,219823784,6622.27
25-Mar-19,29329.4,29329.4,29156.25,29281.2,132018394,3876.07
26-Mar-19,29300.4,29950.15,29278.5,29882.15,131212876,4159.59
27-Mar-19,30034.15,30262.55,29790.25,30019.8,260544922,8006.3
28-Mar-19,30064.8,30496.05,29969.1,30420.55,292110701,9523.9
29-Mar-19,30480.35,30499.15,30235.9,30426.8,219687116,6217.73
1-Apr-19,30537.6,30648.1,30218.35,30326.5,224440509,5594.91
2-Apr-19,30450.1,30452.9,30155.85,30354.25,196482019,5205.38
3-Apr-19,30440.85,30602.55,30036.25,30093.3,193071867,5203.95
4-Apr-19,30147.3,30245.7,29809.9,29904.9,199631082,5460.27
5-Apr-19,30002.85,30174,29850,30084.65,154141037,4130.84
8-Apr-19,30201.5,30232.05,29716.6,29845.3,147201421,3687.89
9-Apr-19,29901.5,30165.05,29703.55,30113.85,165462138,4788.34
10-Apr-19,29916.6,30155.75,29768.1,29803.5,165250173,9946.96
11-Apr-19,29841.85,29852.25,29640.25,29786.1,108247929,3168.46
12-Apr-19,29780.55,30000.95,29707,29938.55,104858970,3137.74
15-Apr-19,29983.5,30163.1,29919.1,30104.25,90613632,3071.18
16-Apr-19,30236.25,30590.95,30228.2,30531.35,117822281,4223.74
18-Apr-19,30656.5,30669.8,30142.2,30223.4,141697748,4610.68
22-Apr-19,30282.5,30289.9,29647.55,29687.95,132778018,4647.04
23-Apr-19,29761.95,29906.5,29455.45,29479.7,145857126,4502.93
24-Apr-19,29550.5,29914.85,29435.05,29860.8,129529258,4477.27
25-Apr-19,29927.05,30057.7,29511.95,29561.35,201016367,6526.09
26-Apr-19,29764.85,30048.2,29563.15,30013.5,158188658,5736.29
30-Apr-19,29920.40,29920.40,29550.05,29764.80,362563145,9257.75
2-May-19,29699.80,29919.35,29638.80,29708.60,242309997,6830.49
3-May-19,29811.65,30121.75,29795.1,29954.15,181379119,5248.1
6-May-19,29626.5,29757.4,29528.6,29618.45,188230212,4787.11
7-May-19,29749.55,29835.5,29244.25,29288.2,180581999,5340.05
8-May-19,29261.3,29261.3,28951.35,28994.4,179421775,4926.02
9-May-19,28893.95,29040.3,28784.65,28884.6,206029474,5196.87
10-May-19,28927.6,29202.85,28900.1,29040.5,223514610,6070.63
13-May-19,29026.65,29049.05,28621.1,28659.95,253600119,5356.35
14-May-19,28718.75,29058.3,28582.6,28829.2,256593306,6110.47
15-May-19,28925.45,28983.15,28555.15,28616.45,218778407,5126.91
16-May-19,28625.9,28947.6,28525.45,28855.3,189440058,4501.11
17-May-19,28881.4,29559.45,28856,29450.15,257111157,6489.1
20-May-19,30230.4,30827.85,30111.2,30759.7,321102950,9217.22
21-May-19,30862.1,30926.7,30265.1,30308.4,216423886,5968.41
22-May-19,30410.65,30675.1,30268.6,30526.8,224425509,7602.5
23-May-19,30962.8,31705,30292.35,30409.1,494083740,14547.69
24-May-19,30685.5,31275.4,30564.4,31212.55,282765890,7946.04
27-May-19,31234.9,31700.75,31142.5,31647.65,239161158,6533.11
28-May-19,31711.3,31712.4,31328.6,31597.9,297603975,6998.27
29-May-19,31459.25,31546.75,31257.9,31295.55,205161779,5053.9
30-May-19,31256.85,31619.25,31236.1,31537.1,202699071,5776.18
31-May-19,31678.9,31783.6,30623.05,31375.4,230847583,7113.52
3-Jun-19,31406.05,31674.6,31284.7,31653.65,160090476,4443.9
4-Jun-19,31532.9,31752.7,31512.95,31589.05,172424592,4627.37
6-Jun-19,31523.95,31541.5,30800.8,30857.4,283140588,7895.98
7-Jun-19,30943.15,31139.6,30627.05,31066.55,215267224,5593.78
10-Jun-19,31259.2,31367.4,30861.3,31034,208614002,4870.64
11-Jun-19,31172.25,31399.35,30973.35,31265.45,188115329,4371.7
12-Jun-19,31219.3,31222.3,30911.45,30965.7,143703508,3787.08
13-Jun-19,30876.75,31036.9,30638.25,30976.1,341891022,7587.55
14-Jun-19,30983.45,31032.65,30508.95,30614.35,255356460,6366.06
17-Jun-19,30652,30684.05,30249.4,30273.25,184466679,5401.37
18-Jun-19,30299.45,30550.65,30222.85,30351,241865592,6147.16
19-Jun-19,30526.5,30699.15,30242,30362.1,252889076,5825.47
20-Jun-19,30390.2,30824.55,30220.7,30781.1,293131675,6983.33
21-Jun-19,30804.95,30804.95,30541.5,30628.35,238841807,6101.47
24-Jun-19,30680.95,30783.65,30528,30602.05,165301524,4081.42
25-Jun-19,30567.65,30913.25,30451.4,30847.05,145143905,4155.46
26-Jun-19,30809.2,31202.7,30766.65,31162.35,0,0
27-Jun-19,31192.1,31490.6,31158.8,31269.5,231102423,7463.55
28-Jun-19,31281,31308.9,31060.6,31105.2,223608802,5576.56
1-Jul-19,31271,31450.35,31246.45,31372.2,133169266,3607.35
2-Jul-19,31414.65,31431.35,31105.1,31283.3,233874612,4640.78
3-Jul-19,31347.7,31467.15,31238.5,31382.3,224146516,4953.49
