Date,Name,Type,StrikePrice,ExpiryDay,Price
2018-05-29,NIFTY,CE,10750.0,2018-06-28,78.4
2018-05-30,NIFTY,CE,10750.0,2018-06-28,78.4
2018-08-23,NIFTY,CE,11650.0,2018-09-27,140.15
2018-08-24,NIFTY,CE,11650.0,2018-09-27,126.55
2018-08-27,NIFTY,CE,11650.0,2018-09-27,197.6
2018-08-28,NIFTY,CE,11650.0,2018-09-27,229.25
2018-08-29,NIFTY,CE,11650.0,2018-09-27,201.8
2018-08-30,NIFTY,CE,11650.0,2018-09-27,186.2
2018-08-31,NIFTY,CE,11650.0,2018-09-27,186.6
2017-03-22,NIFTY,PE,9000.0,2017-04-27,96.3
2017-03-23,NIFTY,PE,9000.0,2017-04-27,73.2
2017-03-24,NIFTY,PE,9000.0,2017-04-27,68.8
2017-08-24,NIFTY,PE,9800.0,2017-09-28,96.5
2017-08-28,NIFTY,PE,9800.0,2017-09-28,77.3
2018-08-21,NIFTY,PE,11500.0,2018-09-27,114.2
2018-08-23,NIFTY,PE,11500.0,2018-09-27,105.75
2017-05-25,NIFTY,CE,9550.0,2017-06-29,77.95
2017-05-26,NIFTY,CE,9550.0,2017-06-29,119.0
2017-05-29,NIFTY,CE,9550.0,2017-06-29,142.25
2017-05-30,NIFTY,CE,9550.0,2017-06-29,152.65
2017-05-31,NIFTY,CE,9550.0,2017-06-29,153.25
2017-06-01,NIFTY,CE,9550.0,2017-06-29,148.65
2017-06-02,NIFTY,CE,9550.0,2017-06-29,159.3
2017-06-05,NIFTY,CE,9550.0,2017-06-29,179.05
2017-06-06,NIFTY,CE,9550.0,2017-06-29,165.35
2017-06-07,NIFTY,CE,9550.0,2017-06-29,171.15
2017-06-08,NIFTY,CE,9550.0,2017-06-29,161.95
2017-06-09,NIFTY,CE,9550.0,2017-06-29,166.7
2017-06-12,NIFTY,CE,9550.0,2017-06-29,122.55
2017-06-13,NIFTY,CE,9550.0,2017-06-29,116.4
2017-06-14,NIFTY,CE,9550.0,2017-06-29,127.45
2017-06-15,NIFTY,CE,9550.0,2017-06-29,103.1
2017-06-16,NIFTY,CE,9550.0,2017-06-29,93.45
2017-06-19,NIFTY,CE,9550.0,2017-06-29,140.55
2017-06-20,NIFTY,CE,9550.0,2017-06-29,139.1
2017-06-21,NIFTY,CE,9550.0,2017-06-29,121.9
2017-06-22,NIFTY,CE,9550.0,2017-06-29,103.45
2017-07-26,NIFTY,CE,10050.0,2017-08-31,135.85
2018-01-17,NIFTY,CE,10850.0,2018-02-22,148.2
2018-04-26,NIFTY,CE,10650.0,2018-05-31,136.5
2018-04-27,NIFTY,CE,10650.0,2018-05-31,186.15
2018-04-30,NIFTY,CE,10650.0,2018-05-31,218.25
2018-05-02,NIFTY,CE,10650.0,2018-05-31,192.05
2018-05-03,NIFTY,CE,10650.0,2018-05-31,168.65
2018-05-25,NIFTY,CE,10650.0,2018-06-28,123.45
2018-05-28,NIFTY,CE,10650.0,2018-06-28,159.3
2018-06-22,NIFTY,CE,10850.0,2018-07-26,137.75
2018-06-25,NIFTY,CE,10850.0,2018-07-26,100.3
2018-06-26,NIFTY,CE,10850.0,2018-07-26,101.2
2018-06-27,NIFTY,CE,10850.0,2018-07-26,70.6
2018-06-28,NIFTY,CE,10850.0,2018-07-26,44.1
2018-06-29,NIFTY,CE,10850.0,2018-07-26,62.85
2018-07-02,NIFTY,CE,10850.0,2018-07-26,51.45
2018-07-03,NIFTY,CE,10850.0,2018-07-26,65.15
2018-07-04,NIFTY,CE,10850.0,2018-07-26,78.9
2018-07-05,NIFTY,CE,10850.0,2018-07-26,68.85
2018-07-06,NIFTY,CE,10850.0,2018-07-26,74.1
2017-05-24,NIFTY,PE,9300.0,2017-06-29,93.45
2017-05-25,NIFTY,PE,9300.0,2017-06-29,50.85
2017-05-26,NIFTY,PE,9300.0,2017-06-29,34.75
2017-05-29,NIFTY,PE,9300.0,2017-06-29,34.9
2017-05-30,NIFTY,PE,9300.0,2017-06-29,32.3
2017-05-31,NIFTY,PE,9300.0,2017-06-29,30.2
2017-06-01,NIFTY,PE,9300.0,2017-06-29,25.85
2017-06-02,NIFTY,PE,9300.0,2017-06-29,20.35
2017-06-05,NIFTY,PE,9300.0,2017-06-29,16.05
2017-06-06,NIFTY,PE,9300.0,2017-06-29,17.15
2017-06-07,NIFTY,PE,9300.0,2017-06-29,14.75
2017-06-08,NIFTY,PE,9300.0,2017-06-29,15.15
2017-06-09,NIFTY,PE,9300.0,2017-06-29,11.8
2017-06-12,NIFTY,PE,9300.0,2017-06-29,15.2
2017-06-13,NIFTY,PE,9300.0,2017-06-29,13.75
2017-06-14,NIFTY,PE,9300.0,2017-06-29,10.5
2017-06-15,NIFTY,PE,9300.0,2017-06-29,11.35
2017-06-16,NIFTY,PE,9300.0,2017-06-29,9.05
2017-06-19,NIFTY,PE,9300.0,2017-06-29,3.95
2017-06-20,NIFTY,PE,9300.0,2017-06-29,3.55
2017-06-21,NIFTY,PE,9300.0,2017-06-29,3.4
2017-06-22,NIFTY,PE,9300.0,2017-06-29,3.8
2017-06-23,NIFTY,PE,9300.0,2017-06-29,3.45
2017-06-27,NIFTY,PE,9300.0,2017-06-29,2.95
2017-06-28,NIFTY,PE,9300.0,2017-06-29,1.55
2017-06-29,NIFTY,PE,9300.0,2017-06-29,0.1
2017-08-23,NIFTY,PE,9800.0,2017-09-28,111.15
2018-04-25,NIFTY,PE,10500.0,2018-05-31,125.0
2018-04-26,NIFTY,PE,10500.0,2018-05-31,105.05
2018-04-27,NIFTY,PE,10500.0,2018-05-31,74.95
2018-04-30,NIFTY,PE,10500.0,2018-05-31,57.3
2018-05-02,NIFTY,PE,10500.0,2018-05-31,62.5
2018-05-03,NIFTY,PE,10500.0,2018-05-31,69.3
2018-05-04,NIFTY,PE,10500.0,2018-05-31,81.8
2018-05-07,NIFTY,PE,10500.0,2018-05-31,63.35
2018-05-08,NIFTY,PE,10500.0,2018-05-31,65.7
2018-05-09,NIFTY,PE,10500.0,2018-05-31,59.9
2018-05-10,NIFTY,PE,10500.0,2018-05-31,66.15
2018-05-11,NIFTY,PE,10500.0,2018-05-31,43.95
2018-05-14,NIFTY,PE,10500.0,2018-05-31,41.05
2018-05-15,NIFTY,PE,10500.0,2018-05-31,28.0
2018-05-16,NIFTY,PE,10500.0,2018-05-31,30.4
2018-05-17,NIFTY,PE,10500.0,2018-05-31,39.0
2018-05-18,NIFTY,PE,10500.0,2018-05-31,62.1
2018-08-20,NIFTY,PE,11500.0,2018-09-27,120.65
2017-01-18,NIFTY,CE,8450.0,2017-02-23,150.0
2017-02-21,NIFTY,CE,8950.0,2017-03-30,132.5
2018-03-20,NIFTY,CE,10150.0,2018-04-26,207.85
2017-08-22,NIFTY,PE,9700.0,2017-09-28,115.1
2017-08-23,NIFTY,PE,9700.0,2017-09-28,83.5
2017-08-24,NIFTY,PE,9700.0,2017-09-28,71.7
2017-08-28,NIFTY,PE,9700.0,2017-09-28,56.0
2017-08-29,NIFTY,PE,9700.0,2017-09-28,90.25
2017-08-30,NIFTY,PE,9700.0,2017-09-28,59.5
2017-08-31,NIFTY,PE,9700.0,2017-09-28,47.65
2017-09-01,NIFTY,PE,9700.0,2017-09-28,33.8
2017-09-04,NIFTY,PE,9700.0,2017-09-28,53.75
2017-09-05,NIFTY,PE,9700.0,2017-09-28,43.95
2017-09-06,NIFTY,PE,9700.0,2017-09-28,48.9
2017-09-07,NIFTY,PE,9700.0,2017-09-28,41.8
2017-09-08,NIFTY,PE,9700.0,2017-09-28,40.4
2017-09-11,NIFTY,PE,9700.0,2017-09-28,22.0
2017-09-12,NIFTY,PE,9700.0,2017-09-28,13.1
2017-09-13,NIFTY,PE,9700.0,2017-09-28,14.75
2017-09-14,NIFTY,PE,9700.0,2017-09-28,10.95
2017-09-15,NIFTY,PE,9700.0,2017-09-28,10.15
2017-09-18,NIFTY,PE,9700.0,2017-09-28,4.85
2017-09-19,NIFTY,PE,9700.0,2017-09-28,4.2
2017-09-20,NIFTY,PE,9700.0,2017-09-28,3.65
2017-09-21,NIFTY,PE,9700.0,2017-09-28,2.55
2017-09-22,NIFTY,PE,9700.0,2017-09-28,10.55
2017-09-25,NIFTY,PE,9700.0,2017-09-28,10.0
2017-09-26,NIFTY,PE,9700.0,2017-09-28,5.95
2018-05-23,NIFTY,PE,10400.0,2018-06-28,144.25
2018-05-24,NIFTY,PE,10400.0,2018-06-28,106.55
2018-05-25,NIFTY,PE,10400.0,2018-06-28,72.85
2018-05-28,NIFTY,PE,10400.0,2018-06-28,54.7
2018-05-29,NIFTY,PE,10400.0,2018-06-28,66.95
2018-05-30,NIFTY,PE,10400.0,2018-06-28,73.95
2018-05-31,NIFTY,PE,10400.0,2018-06-28,53.0
2018-06-01,NIFTY,PE,10400.0,2018-06-28,55.7
2018-06-04,NIFTY,PE,10400.0,2018-06-28,73.6
2018-06-05,NIFTY,PE,10400.0,2018-06-28,65.75
2018-06-06,NIFTY,PE,10400.0,2018-06-28,41.15
2018-06-07,NIFTY,PE,10400.0,2018-06-28,27.35
2018-06-08,NIFTY,PE,10400.0,2018-06-28,30.05
2018-06-11,NIFTY,PE,10400.0,2018-06-28,22.9
2018-06-12,NIFTY,PE,10400.0,2018-06-28,17.1
2018-06-13,NIFTY,PE,10400.0,2018-06-28,14.8
2018-06-14,NIFTY,PE,10400.0,2018-06-28,10.95
2018-06-15,NIFTY,PE,10400.0,2018-06-28,9.4
2018-06-18,NIFTY,PE,10400.0,2018-06-28,8.9
2018-06-19,NIFTY,PE,10400.0,2018-06-28,14.3
2018-06-20,NIFTY,PE,10400.0,2018-06-28,7.05
2018-06-21,NIFTY,PE,10400.0,2018-06-28,6.35
2018-06-22,NIFTY,PE,10400.0,2018-06-28,2.25
2018-06-25,NIFTY,PE,10400.0,2018-06-28,1.9
2018-06-26,NIFTY,PE,10400.0,2018-06-28,1.35
2018-06-27,NIFTY,PE,10400.0,2018-06-28,1.05
2018-06-28,NIFTY,PE,10400.0,2018-06-28,0.05
2017-01-17,NIFTY,CE,8450.0,2017-02-23,137.65
2017-02-20,NIFTY,CE,8950.0,2017-03-30,114.75
2017-10-25,NIFTY,CE,10350.0,2017-11-30,125.6
2018-03-19,NIFTY,CE,10150.0,2018-04-26,198.8
2018-04-24,NIFTY,CE,10650.0,2018-05-31,148.0
2018-04-25,NIFTY,CE,10650.0,2018-05-31,124.7
2018-07-23,NIFTY,CE,11150.0,2018-08-30,145.75
2018-09-17,NIFTY,CE,11550.0,2018-10-25,135.05
2018-09-18,NIFTY,CE,11550.0,2018-10-25,96.5
2018-09-19,NIFTY,CE,11550.0,2018-10-25,76.65
2018-09-21,NIFTY,CE,11550.0,2018-10-25,57.9
2018-09-24,NIFTY,CE,11550.0,2018-10-25,33.85
2018-09-25,NIFTY,CE,11550.0,2018-10-25,38.1
2018-09-26,NIFTY,CE,11550.0,2018-10-25,38.4
2018-09-27,NIFTY,CE,11550.0,2018-10-25,24.8
2018-09-28,NIFTY,CE,11550.0,2018-10-25,16.3
2018-10-01,NIFTY,CE,11550.0,2018-10-25,18.15
2018-10-03,NIFTY,CE,11550.0,2018-10-25,12.85
2018-10-04,NIFTY,CE,11550.0,2018-10-25,5.75
2018-10-05,NIFTY,CE,11550.0,2018-10-25,5.05
2018-10-08,NIFTY,CE,11550.0,2018-10-25,3.9
2018-10-09,NIFTY,CE,11550.0,2018-10-25,3.5
2018-10-10,NIFTY,CE,11550.0,2018-10-25,3.15
2018-10-11,NIFTY,CE,11550.0,2018-10-25,1.55
2018-10-12,NIFTY,CE,11550.0,2018-10-25,2.75
2018-10-15,NIFTY,CE,11550.0,2018-10-25,2.7
2018-10-16,NIFTY,CE,11550.0,2018-10-25,2.5
2018-10-17,NIFTY,CE,11550.0,2018-10-25,1.2
2018-10-19,NIFTY,CE,11550.0,2018-10-25,1.4
2018-10-22,NIFTY,CE,11550.0,2018-10-25,0.6
2018-10-23,NIFTY,CE,11550.0,2018-10-25,0.25
2018-10-24,NIFTY,CE,11550.0,2018-10-25,0.15
2018-10-25,NIFTY,CE,11550.0,2018-10-25,0.05
2017-04-17,NIFTY,PE,9100.0,2017-05-25,94.1
2017-05-22,NIFTY,PE,9400.0,2017-06-29,101.1
2017-08-21,NIFTY,PE,9700.0,2017-09-28,130.05
2017-02-17,NIFTY,CE,8850.0,2017-03-30,141.65
2017-02-20,NIFTY,CE,8850.0,2017-03-30,167.3
2017-02-21,NIFTY,CE,8850.0,2017-03-30,192.95
2017-02-22,NIFTY,CE,8850.0,2017-03-30,194.25
2017-02-23,NIFTY,CE,8850.0,2017-03-30,193.45
2017-02-27,NIFTY,CE,8850.0,2017-03-30,166.55
2017-02-28,NIFTY,CE,8850.0,2017-03-30,162.2
2017-03-01,NIFTY,CE,8850.0,2017-03-30,199.25
2017-03-02,NIFTY,CE,8850.0,2017-03-30,160.75
2017-03-03,NIFTY,CE,8850.0,2017-03-30,158.4
2017-03-06,NIFTY,CE,8850.0,2017-03-30,195.7
2017-03-07,NIFTY,CE,8850.0,2017-03-30,193.4
2017-03-08,NIFTY,CE,8850.0,2017-03-30,180.2
2017-03-09,NIFTY,CE,8850.0,2017-03-30,183.55
2017-03-10,NIFTY,CE,8850.0,2017-03-30,178.8
2017-03-14,NIFTY,CE,8850.0,2017-03-30,269.3
2017-03-15,NIFTY,CE,8850.0,2017-03-30,272.95
2017-03-16,NIFTY,CE,8850.0,2017-03-30,330.4
2017-03-17,NIFTY,CE,8850.0,2017-03-30,322.1
2017-03-20,NIFTY,CE,8850.0,2017-03-30,307.75
2017-03-21,NIFTY,CE,8850.0,2017-03-30,301.05
2017-03-22,NIFTY,CE,8850.0,2017-03-30,207.45
2017-03-23,NIFTY,CE,8850.0,2017-03-30,258.9
2017-03-24,NIFTY,CE,8850.0,2017-03-30,268.8
2017-03-27,NIFTY,CE,8850.0,2017-03-30,221.1
2017-03-28,NIFTY,CE,8850.0,2017-03-30,258.85
2017-03-29,NIFTY,CE,8850.0,2017-03-30,280.95
2017-03-30,NIFTY,CE,8850.0,2017-03-30,322.0
2017-07-21,NIFTY,CE,9950.0,2017-08-31,129.2
2017-10-24,NIFTY,CE,10250.0,2017-11-30,143.55
2017-10-25,NIFTY,CE,10250.0,2017-11-30,183.55
2017-10-26,NIFTY,CE,10250.0,2017-11-30,201.75
2017-10-27,NIFTY,CE,10250.0,2017-11-30,199.3
2017-10-30,NIFTY,CE,10250.0,2017-11-30,218.15
2017-10-31,NIFTY,CE,10250.0,2017-11-30,205.2
2017-11-01,NIFTY,CE,10250.0,2017-11-30,280.35
2017-11-02,NIFTY,CE,10250.0,2017-11-30,256.95
2017-11-03,NIFTY,CE,10250.0,2017-11-30,278.5
2017-11-06,NIFTY,CE,10250.0,2017-11-30,279.55
2017-11-07,NIFTY,CE,10250.0,2017-11-30,220.05
2017-11-08,NIFTY,CE,10250.0,2017-11-30,177.95
2017-11-09,NIFTY,CE,10250.0,2017-11-30,175.2
2017-11-10,NIFTY,CE,10250.0,2017-11-30,155.55
2017-11-20,NIFTY,CE,10350.0,2017-12-28,159.85
2017-12-18,NIFTY,CE,10450.0,2018-01-25,126.2
2018-03-19,NIFTY,CE,10250.0,2018-04-26,160.0
2018-03-20,NIFTY,CE,10250.0,2018-04-26,148.45
2018-03-21,NIFTY,CE,10250.0,2018-04-26,162.3
2018-03-22,NIFTY,CE,10250.0,2018-04-26,135.95
2018-03-23,NIFTY,CE,10250.0,2018-04-26,86.45
2018-03-26,NIFTY,CE,10250.0,2018-04-26,133.0
2018-04-23,NIFTY,CE,10650.0,2018-05-31,141.55
2018-06-19,NIFTY,CE,10750.0,2018-07-26,144.4
2018-07-20,NIFTY,CE,11050.0,2018-08-30,170.25
2018-07-23,NIFTY,CE,11050.0,2018-08-30,204.15
2018-07-24,NIFTY,CE,11050.0,2018-08-30,222.25
2018-07-25,NIFTY,CE,11050.0,2018-08-30,211.75
2018-07-26,NIFTY,CE,11050.0,2018-08-30,237.25
2018-07-27,NIFTY,CE,11050.0,2018-08-30,320.45
2018-07-30,NIFTY,CE,11050.0,2018-08-30,336.45
2018-07-31,NIFTY,CE,11050.0,2018-08-30,363.6
2018-08-01,NIFTY,CE,11050.0,2018-08-30,349.6
2018-08-02,NIFTY,CE,11050.0,2018-08-30,286.0
2018-08-03,NIFTY,CE,11050.0,2018-08-30,372.3
2018-08-06,NIFTY,CE,11050.0,2018-08-30,380.0
2018-08-07,NIFTY,CE,11050.0,2018-08-30,389.1
2018-08-08,NIFTY,CE,11050.0,2018-08-30,418.5
2018-08-09,NIFTY,CE,11050.0,2018-08-30,448.3
2018-08-10,NIFTY,CE,11050.0,2018-08-30,428.0
2018-08-13,NIFTY,CE,11050.0,2018-08-30,348.7
2018-08-14,NIFTY,CE,11050.0,2018-08-30,430.0
2018-08-16,NIFTY,CE,11050.0,2018-08-30,405.45
2018-08-20,NIFTY,CE,11050.0,2018-08-30,518.0
2018-08-21,NIFTY,CE,11050.0,2018-08-30,540.0
2018-08-23,NIFTY,CE,11050.0,2018-08-30,540.0
2018-08-24,NIFTY,CE,11050.0,2018-08-30,518.65
2018-08-27,NIFTY,CE,11050.0,2018-08-30,642.4
2018-08-28,NIFTY,CE,11050.0,2018-08-30,677.9
2018-08-29,NIFTY,CE,11050.0,2018-08-30,653.35
2018-08-30,NIFTY,CE,11050.0,2018-08-30,625.9
2017-04-13,NIFTY,PE,9100.0,2017-05-25,93.55
2017-05-19,NIFTY,PE,9400.0,2017-06-29,103.5
2017-07-20,NIFTY,PE,9800.0,2017-08-31,88.05
2017-07-21,NIFTY,PE,9800.0,2017-08-31,80.8
2017-07-24,NIFTY,PE,9800.0,2017-08-31,68.25
2017-07-25,NIFTY,PE,9800.0,2017-08-31,62.25
2017-07-26,NIFTY,PE,9800.0,2017-08-31,52.95
2017-07-27,NIFTY,PE,9800.0,2017-08-31,49.75
2017-07-28,NIFTY,PE,9800.0,2017-08-31,51.95
2017-07-31,NIFTY,PE,9800.0,2017-08-31,43.55
2017-08-01,NIFTY,PE,9800.0,2017-08-31,37.25
2017-08-02,NIFTY,PE,9800.0,2017-08-31,39.0
2017-08-03,NIFTY,PE,9800.0,2017-08-31,42.2
2017-08-04,NIFTY,PE,9800.0,2017-08-31,29.6
2017-08-07,NIFTY,PE,9800.0,2017-08-31,28.45
2017-08-08,NIFTY,PE,9800.0,2017-08-31,47.0
2017-08-09,NIFTY,PE,9800.0,2017-08-31,67.4
2017-08-18,NIFTY,PE,9800.0,2017-09-28,134.95
2017-08-21,NIFTY,PE,9800.0,2017-09-28,166.6
2017-08-22,NIFTY,PE,9800.0,2017-09-28,148.45
2017-12-15,NIFTY,PE,10300.0,2018-01-25,145.9
2017-12-18,NIFTY,PE,10300.0,2018-01-25,102.7
2017-12-19,NIFTY,PE,10300.0,2018-01-25,78.05
2017-12-20,NIFTY,PE,10300.0,2018-01-25,76.2
2017-12-21,NIFTY,PE,10300.0,2018-01-25,74.55
2017-12-22,NIFTY,PE,10300.0,2018-01-25,59.85
2017-12-26,NIFTY,PE,10300.0,2018-01-25,54.0
2017-12-27,NIFTY,PE,10300.0,2018-01-25,63.55
2017-12-28,NIFTY,PE,10300.0,2018-01-25,60.9
2017-12-29,NIFTY,PE,10300.0,2018-01-25,54.55
2018-01-01,NIFTY,PE,10300.0,2018-01-25,63.5
2018-01-02,NIFTY,PE,10300.0,2018-01-25,70.3
2018-01-03,NIFTY,PE,10300.0,2018-01-25,66.3
2018-01-04,NIFTY,PE,10300.0,2018-01-25,49.75
2018-01-05,NIFTY,PE,10300.0,2018-01-25,36.25
2018-01-08,NIFTY,PE,10300.0,2018-01-25,26.65
2018-01-09,NIFTY,PE,10300.0,2018-01-25,24.1
2018-01-10,NIFTY,PE,10300.0,2018-01-25,23.85
2018-01-11,NIFTY,PE,10300.0,2018-01-25,18.7
2018-01-12,NIFTY,PE,10300.0,2018-01-25,12.65
2018-01-15,NIFTY,PE,10300.0,2018-01-25,8.2
2018-01-16,NIFTY,PE,10300.0,2018-01-25,7.8
2018-01-17,NIFTY,PE,10300.0,2018-01-25,4.75
2018-01-18,NIFTY,PE,10300.0,2018-01-25,3.15
2018-01-19,NIFTY,PE,10300.0,2018-01-25,2.6
2018-01-22,NIFTY,PE,10300.0,2018-01-25,2.8
2018-01-23,NIFTY,PE,10300.0,2018-01-25,2.65
2018-01-24,NIFTY,PE,10300.0,2018-01-25,1.85
2018-01-25,NIFTY,PE,10300.0,2018-01-25,0.05
2018-01-11,NIFTY,PE,10600.0,2018-02-22,169.95
2018-01-12,NIFTY,PE,10600.0,2018-02-22,150.5
2018-01-15,NIFTY,PE,10600.0,2018-02-22,127.15
2018-01-16,NIFTY,PE,10600.0,2018-02-22,130.0
2018-01-17,NIFTY,PE,10600.0,2018-02-22,102.3
2018-01-18,NIFTY,PE,10600.0,2018-02-22,95.9
2018-01-19,NIFTY,PE,10600.0,2018-02-22,74.15
2018-01-22,NIFTY,PE,10600.0,2018-02-22,69.3
2018-01-23,NIFTY,PE,10600.0,2018-02-22,55.0
2018-01-24,NIFTY,PE,10600.0,2018-02-22,63.85
2018-01-25,NIFTY,PE,10600.0,2018-02-22,64.25
2018-01-29,NIFTY,PE,10600.0,2018-02-22,51.9
2018-01-30,NIFTY,PE,10600.0,2018-02-22,44.4
2018-01-31,NIFTY,PE,10600.0,2018-02-22,40.5
2018-02-01,NIFTY,PE,10600.0,2018-02-22,27.9
2018-02-02,NIFTY,PE,10600.0,2018-02-22,83.85
2018-03-15,NIFTY,PE,10300.0,2018-04-26,137.75
2018-03-16,NIFTY,PE,10300.0,2018-04-26,204.8
2018-03-19,NIFTY,PE,10300.0,2018-04-26,260.65
2018-03-20,NIFTY,PE,10300.0,2018-04-26,243.35
2018-03-21,NIFTY,PE,10300.0,2018-04-26,216.15
2018-03-22,NIFTY,PE,10300.0,2018-04-26,245.35
2018-03-23,NIFTY,PE,10300.0,2018-04-26,319.85
2018-03-26,NIFTY,PE,10300.0,2018-04-26,226.95
2018-03-27,NIFTY,PE,10300.0,2018-04-26,200.3
2018-03-28,NIFTY,PE,10300.0,2018-04-26,241.0
2018-04-02,NIFTY,PE,10300.0,2018-04-26,163.35
2018-04-03,NIFTY,PE,10300.0,2018-04-26,150.8
2018-04-04,NIFTY,PE,10300.0,2018-04-26,234.45
2018-04-20,NIFTY,PE,10500.0,2018-05-31,123.6
2018-04-23,NIFTY,PE,10500.0,2018-05-31,122.65
2018-04-24,NIFTY,PE,10500.0,2018-05-31,105.05
2018-07-19,NIFTY,PE,10900.0,2018-08-30,145.65
2018-07-20,NIFTY,PE,10900.0,2018-08-30,125.65
2018-07-23,NIFTY,PE,10900.0,2018-08-30,93.1
2018-07-24,NIFTY,PE,10900.0,2018-08-30,76.4
2018-07-25,NIFTY,PE,10900.0,2018-08-30,72.4
2018-07-26,NIFTY,PE,10900.0,2018-08-30,60.8
2018-07-27,NIFTY,PE,10900.0,2018-08-30,46.0
2018-07-30,NIFTY,PE,10900.0,2018-08-30,38.9
2018-07-31,NIFTY,PE,10900.0,2018-08-30,34.35
2018-08-01,NIFTY,PE,10900.0,2018-08-30,33.25
2018-08-02,NIFTY,PE,10900.0,2018-08-30,39.7
2018-08-03,NIFTY,PE,10900.0,2018-08-30,24.15
2018-08-06,NIFTY,PE,10900.0,2018-08-30,21.45
2018-08-07,NIFTY,PE,10900.0,2018-08-30,19.6
2018-08-08,NIFTY,PE,10900.0,2018-08-30,16.0
2018-08-09,NIFTY,PE,10900.0,2018-08-30,14.25
2018-08-10,NIFTY,PE,10900.0,2018-08-30,14.55
2018-08-13,NIFTY,PE,10900.0,2018-08-30,16.85
2018-08-14,NIFTY,PE,10900.0,2018-08-30,11.8
2018-08-16,NIFTY,PE,10900.0,2018-08-30,11.95
2018-08-17,NIFTY,PE,10900.0,2018-08-30,7.15
2018-08-20,NIFTY,PE,10900.0,2018-08-30,5.4
2018-08-21,NIFTY,PE,10900.0,2018-08-30,5.1
2018-08-23,NIFTY,PE,10900.0,2018-08-30,3.6
2018-08-24,NIFTY,PE,10900.0,2018-08-30,2.35
2018-08-27,NIFTY,PE,10900.0,2018-08-30,2.1
2018-08-28,NIFTY,PE,10900.0,2018-08-30,1.75
2018-08-29,NIFTY,PE,10900.0,2018-08-30,0.75
2018-08-30,NIFTY,PE,10900.0,2018-08-30,0.05
2018-08-14,NIFTY,PE,11400.0,2018-09-27,143.25
2017-02-16,NIFTY,CE,8850.0,2017-03-30,113.75
2017-06-16,NIFTY,CE,9650.0,2017-07-27,104.8
2017-10-23,NIFTY,CE,10250.0,2017-11-30,125.7
2017-11-17,NIFTY,CE,10350.0,2017-12-28,152.6
2018-05-21,NIFTY,CE,10550.0,2018-06-28,171.0
2018-06-18,NIFTY,CE,10850.0,2018-07-26,127.9
2018-06-19,NIFTY,CE,10850.0,2018-07-26,98.6
2018-06-20,NIFTY,CE,10850.0,2018-07-26,120.25
2018-06-21,NIFTY,CE,10850.0,2018-07-26,98.35
2018-09-11,NIFTY,CE,11350.0,2018-10-25,298.1
2017-05-18,NIFTY,PE,9400.0,2017-06-29,110.15
2017-10-19,NIFTY,PE,10100.0,2017-11-30,121.8
2017-10-23,NIFTY,PE,10100.0,2017-11-30,99.9
2017-10-24,NIFTY,PE,10100.0,2017-11-30,89.1
2017-10-25,NIFTY,PE,10100.0,2017-11-30,70.1
2017-10-26,NIFTY,PE,10100.0,2017-11-30,61.55
2017-10-27,NIFTY,PE,10100.0,2017-11-30,58.95
2017-10-30,NIFTY,PE,10100.0,2017-11-30,52.15
2017-10-31,NIFTY,PE,10100.0,2017-11-30,54.75
2017-11-01,NIFTY,PE,10100.0,2017-11-30,35.6
2017-11-02,NIFTY,PE,10100.0,2017-11-30,33.85
2017-11-03,NIFTY,PE,10100.0,2017-11-30,30.75
2017-11-06,NIFTY,PE,10100.0,2017-11-30,32.15
2017-11-07,NIFTY,PE,10100.0,2017-11-30,40.35
2017-11-08,NIFTY,PE,10100.0,2017-11-30,43.7
2017-11-09,NIFTY,PE,10100.0,2017-11-30,35.45
2017-11-10,NIFTY,PE,10100.0,2017-11-30,39.5
2017-11-13,NIFTY,PE,10100.0,2017-11-30,51.0
2017-11-14,NIFTY,PE,10100.0,2017-11-30,52.65
2017-12-14,NIFTY,PE,10200.0,2018-01-25,155.1
2017-12-15,NIFTY,PE,10200.0,2018-01-25,114.75
2017-12-18,NIFTY,PE,10200.0,2018-01-25,79.0
2017-12-19,NIFTY,PE,10200.0,2018-01-25,58.05
2017-12-20,NIFTY,PE,10200.0,2018-01-25,56.2
2017-12-21,NIFTY,PE,10200.0,2018-01-25,53.9
2017-12-22,NIFTY,PE,10200.0,2018-01-25,43.05
2017-12-26,NIFTY,PE,10200.0,2018-01-25,37.9
2017-12-27,NIFTY,PE,10200.0,2018-01-25,44.8
2017-12-28,NIFTY,PE,10200.0,2018-01-25,40.95
2017-12-29,NIFTY,PE,10200.0,2018-01-25,37.8
2018-01-01,NIFTY,PE,10200.0,2018-01-25,42.65
2018-01-02,NIFTY,PE,10200.0,2018-01-25,47.85
2018-01-03,NIFTY,PE,10200.0,2018-01-25,44.35
2018-01-04,NIFTY,PE,10200.0,2018-01-25,32.55
2018-01-05,NIFTY,PE,10200.0,2018-01-25,23.45
2018-01-08,NIFTY,PE,10200.0,2018-01-25,18.2
2018-01-09,NIFTY,PE,10200.0,2018-01-25,16.15
2018-01-10,NIFTY,PE,10200.0,2018-01-25,15.7
2018-01-11,NIFTY,PE,10200.0,2018-01-25,11.85
2018-01-12,NIFTY,PE,10200.0,2018-01-25,7.7
2018-01-15,NIFTY,PE,10200.0,2018-01-25,5.15
2018-01-16,NIFTY,PE,10200.0,2018-01-25,4.75
